ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"lark","270-0284","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0285","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0286","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0287","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0288","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0289","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0290","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0291","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","270-0292","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0223","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0224","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0225","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0226","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0227","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0228","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0229","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0230","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0231","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0232","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0233","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","500-0234","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0235","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0236","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0237","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0238","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0239","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0240","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0241","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0242","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0243","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0244","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0245","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","900-0246","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","WAITCASP","Rent","Rent","Rent",,,3650.00,08/01/2016,3650.00,08/23/2016,,,
"lark","100-0106","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","100-0114","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","100-0205","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","100-0206","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","100-0302","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","100-0303","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","130-0254","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","130-0256","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","140-2156","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","140-2327","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","150-2227","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","180-2244","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","210-2207","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","250-0171","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","250-0279","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","300-0115","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","300-0122","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","300-0306","renopremsand","Reno Premium - 1bd Sand","Reno Premium - 1bd Sand",,,700.00,07/28/2015,700.00,08/23/2016,,,
"lark","160-2129","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","160-2132","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","160-2311","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","160-2316","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","190-2111","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","190-2114","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","230-0159","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","230-0160","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","230-0161","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","230-0165","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","270-0174","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","270-0176","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","270-0177","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","500-0127","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","500-0132","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","500-0134","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","900-0138","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","900-0140","renopremvoyg","Reno Premium - 1bd Voyg","Reno Premium - 1bd Voyg",,,325.00,08/19/2015,325.00,08/23/2016,,,
"lark","110-0248","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","110-0310","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","150-2125","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","150-2127","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","150-2225","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","170-2119","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2141","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2148","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2150","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2245","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2252","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2322","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2326","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","210-2102","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","210-2202","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","210-2206","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0170","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0276","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","100-0103","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","100-0111","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","100-0201","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","110-0249","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","130-0157","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","130-0257","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2142","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2147","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2149","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2253","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2320","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","180-2321","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","210-2201","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0169","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0275","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0277","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","250-0315","renoprem2bd","Reno Premium - 2bd","Reno Premium - 2bd",,,425.00,07/28/2015,425.00,08/23/2016,,,
"lark","190-2210","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","190-2211","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","190-2214","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","190-2215","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","190-2216","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0265","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0266","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0267","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0269","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0270","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0271","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0272","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","230-0274","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0283","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0285","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0287","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0289","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0290","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","270-0292","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","500-0225","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","500-0229","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","500-0230","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","500-0234","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","900-0236","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","900-0239","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","900-0243","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","900-0246","renopremtwn","Reno Premium - TWN","Reno Premium - TWN",,,450.00,07/28/2015,450.00,08/23/2016,,,
"lark","100-0101","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0114","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0201","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0210","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0301","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0302","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0303","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","100-0304","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0143","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0148","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0247","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0252","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0309","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","110-0310","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","130-0149","crnrunit","Corner Unit","Corner Unit",,,25.00,09/10/2013,25.00,08/23/2016,,,
"lark","160-2242","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2311","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2312","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2313","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2314","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2315","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2316","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2317","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","160-2318","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2117","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2118","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2119","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2120","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2221","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2222","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2223","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2224","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2305","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","170-2306","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2139","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2140","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2142","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2143","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2144","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2145","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2146","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2147","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2149","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2150","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2243","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2244","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2246","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2247","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2248","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2249","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2250","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2251","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2253","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2254","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2319","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2320","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2321","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2322","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2323","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2324","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2325","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","180-2326","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2101","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2102","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2103","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2104","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2105","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2106","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2107","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2108","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2201","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2202","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2203","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2204","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2205","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2206","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"lark","210-2207","mounview","Mountain View","Mountain View",,,50.00,08/01/2016,50.00,08/23/2016,,,
"cove","014-CAPT","Hardwood","Hardwood Floor","Hardwood Floor",25.00,05/27/2016,25.00,05/27/2016,25.00,06/20/2016,,,
"cove","015-CAPT","Hardwood","Hardwood Floor","Hardwood Floor",25.00,05/27/2016,25.00,05/27/2016,25.00,06/20/2016,,,
"cove","018-CAPT","Hardwood","Hardwood Floor","Hardwood Floor",25.00,05/27/2016,25.00,05/27/2016,25.00,06/20/2016,,,
"cove","019-CAPT","Hardwood","Hardwood Floor","Hardwood Floor",25.00,05/27/2016,25.00,05/27/2016,25.00,06/20/2016,,,
"cove","020-CAPT","Hardwood","Hardwood Floor","Hardwood Floor",25.00,05/27/2016,25.00,05/27/2016,25.00,06/20/2016,,,
