CommUnits
Property_Code,Bldg_Code,Floor_Code,Unit_Code,Rental_Type,Country,Ext_Ref_Unit_Id,Ref_Property_Id,Ref_Building_Id,Ref_Floor_Id,Available_Date,Date_Ready,Address_1,Address_2,Address_3,Address_4,City,State,Zip_Code,Rent,SQFT,Rent_Ready,Exclude,Unit_Type,Location,BedRooms,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,MLA,Lease_Type,Userdefined_1,Userdefined_2,Userdefined_3,Userdefined_4,Userdefined_5,Userdefined_6,Userdefined_7,Userdefined_8,Userdefined_9,Userdefined_10,Notes
"lark",,,"300-0123","Residential","us",,,,,,08/01/2015,"300 Lincoln Village Circle","Apt. 123",,,"Larkspur","CA","94939",3450.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0124","Residential","us",,,,,09/16/2016,09/16/2016,"300 Lincoln Village Circle","Apt. 124",,,"Larkspur","CA","94939",3150.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0124","Residential","us",,,,,09/16/2016,09/16/2016,"300 Lincoln Village Circle","Apt. 124",,,"Larkspur","CA","94939",3150.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0125","Residential","us",,,,,,09/24/2013,"300 Lincoln Village Circle","Apt. 125",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of his most recent renters insurance as soon as possible."
"lark",,,"300-0125","Residential","us",,,,,,09/24/2013,"300 Lincoln Village Circle","Apt. 125",,,"Larkspur","CA","94939",2600.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0126","Residential","us",,,,,,06/01/2014,"300 Lincoln Village Circle","Apt. 126",,,"Larkspur","CA","94939",2625.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0211","Residential","us",,,,,,08/14/2016,"300 Lincoln Village Circle","Apt. 211",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0212","Residential","us",,,,,,07/10/2016,"300 Lincoln Village Circle","Apt. 212",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Scheduled for Renovation"
"lark",,,"300-0213","Residential","us",,,,,,02/28/2015,"300 Lincoln Village Circle","Apt. 213",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Called: Tenant is in LA and will return Monday, he will bring in proof of his most recent renters insurance as soon as he returns."
"lark",,,"300-0213","Residential","us",,,,,,02/28/2015,"300 Lincoln Village Circle","Apt. 213",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0214","Residential","us",,,,,,,"300 Lincoln Village Circle","Apt. 214",,,"Larkspur","CA","94939",3100.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0215","Residential","us",,,,,,01/22/2016,"300 Lincoln Village Circle","Apt. 215",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0216","Residential","us",,,,,,,"300 Lincoln Village Circle","Apt. 216",,,"Larkspur","CA","94939",2660.00,708.000000,0,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0217","Residential","us",,,,,,07/22/2016,"300 Lincoln Village Circle","Apt. 217",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0218","Residential","us",,,,,,01/23/2016,"300 Lincoln Village Circle","Apt. 218",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"300-0218","Residential","us",,,,,,01/23/2016,"300 Lincoln Village Circle","Apt. 218",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0219","Residential","us",,,,,,12/04/2015,"300 Lincoln Village Circle","Apt. 219",,,"Larkspur","CA","94939",3550.00,946.000000,1,0,"l-lsb1",,2,"2","2","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0220","Residential","us",,,,,,,"300 Lincoln Village Circle","Apt. 220",,,"Larkspur","CA","94939",3125.00,896.000000,0,0,"lark_lsb",,2,"2","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0221","Residential","us",,,,,,08/27/2015,"300 Lincoln Village Circle","Apt. 221",,,"Larkspur","CA","94939",2650.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0222","Residential","us",,,,,,08/06/2015,"300 Lincoln Village Circle","Apt. 222",,,"Larkspur","CA","94939",2625.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Called: Tenant will bring in proof of her most recent renters insurance first thing in the morning of 8/11/16"
"lark",,,"300-0222","Residential","us",,,,,,08/06/2015,"300 Lincoln Village Circle","Apt. 222",,,"Larkspur","CA","94939",2625.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0305","Residential","us",,,,,,07/24/2014,"300 Lincoln Village Circle","Apt. 305",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Message: For tenant to bring in proof of there most recent renters insurance as soon as possible."
"lark",,,"300-0305","Residential","us",,,,,,07/24/2014,"300 Lincoln Village Circle","Apt. 305",,,"Larkspur","CA","94939",2725.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0306","Residential","us",,,,,,10/31/2015,"300 Lincoln Village Circle","Apt. 306",,,"Larkspur","CA","94939",3400.00,708.000000,1,0,"lark_lsa",,1,"1","1","Yes",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0307","Residential","us",,,,,,02/09/2016,"300 Lincoln Village Circle","Apt. 307",,,"Larkspur","CA","94939",2700.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"300-0308","Residential","us",,,,,,07/13/2016,"300 Lincoln Village Circle","Apt. 308",,,"Larkspur","CA","94939",2775.00,708.000000,1,0,"lark_lsa",,1,"1","1","No",,,,,"0300",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0127","Residential","us",,,,,01/08/2016,01/08/2016,"500 Lincoln Village Circle","Apt. 127",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0128","Residential","us",,,,,09/10/2016,09/10/2016,"500 Lincoln Village Circle","Apt. 128",,,"Larkspur","CA","94939",3175.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0129","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 129",,,"Larkspur","CA","94939",3175.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0130","Residential","us",,,,,,02/21/2016,"500 Lincoln Village Circle","Apt. 130",,,"Larkspur","CA","94939",3175.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0131","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 131",,,"Larkspur","CA","94939",3125.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Called: This person is not accepting calls at this time. Will need to follow up in regards to there renters insurance."
"lark",,,"500-0131","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 131",,,"Larkspur","CA","94939",3125.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0132","Residential","us",,,,,09/15/2016,09/15/2016,"500 Lincoln Village Circle","Apt. 132",,,"Larkspur","CA","94939",3500.00,772.000000,0,0,"l-lsa1",,1,"1","1","Yes",,,,,"0500",,,,,,,,,,,,,,,"Renovated"
"lark",,,"500-0133","Residential","us",,,,,,01/07/2016,"500 Lincoln Village Circle","Apt. 133",,,"Larkspur","CA","94939",3175.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0134","Residential","us",,,,,05/09/2016,05/09/2016,"500 Lincoln Village Circle","Apt. 134",,,"Larkspur","CA","94939",3525.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0223","Residential","us",,,,,,08/31/2014,"500 Lincoln Village Circle","Apt. 223",,,"Larkspur","CA","94939",3800.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0224","Residential","us",,,,,,09/30/2015,"500 Lincoln Village Circle","Apt. 224",,,"Larkspur","CA","94939",3775.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0225","Residential","us",,,,,,05/09/2016,"500 Lincoln Village Circle","Apt. 225",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0500",,,,,,,,,,,,,,,"Renovated"
"lark",,,"500-0226","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 226",,,"Larkspur","CA","94939",3775.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Called: Spoke with tenant about garden plot to not note that his daughters are the ones who maintain the plot and where away for the summer. Tenant will follow up with the leasing office by the end of the month to let us know if they will continue to occupy the plot."
"lark",,,"500-0226","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 226",,,"Larkspur","CA","94939",3775.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0227","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 227",,,"Larkspur","CA","94939",3775.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0228","Residential","us",,,,,,12/14/2015,"500 Lincoln Village Circle","Apt. 228",,,"Larkspur","CA","94939",3775.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0229","Residential","us",,,,,,06/11/2016,"500 Lincoln Village Circle","Apt. 229",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0230","Residential","us",,,,,,04/08/2016,"500 Lincoln Village Circle","Apt. 230",,,"Larkspur","CA","94939",4225.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0231","Residential","us",,,,,,02/02/2016,"500 Lincoln Village Circle","Apt. 231",,,"Larkspur","CA","94939",3775.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0232","Residential","us",,,,,,,"500 Lincoln Village Circle","Apt. 232",,,"Larkspur","CA","94939",3775.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0233","Residential","us",,,,,,01/30/2015,"500 Lincoln Village Circle","Apt. 233",,,"Larkspur","CA","94939",3775.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0500",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"500-0234","Residential","us",,,,,,09/24/2015,"500 Lincoln Village Circle","Apt. 234",,,"Larkspur","CA","94939",4250.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0500",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"900-0135","Residential","us",,,,,,06/30/2015,"900 Lincoln Village Circle","Apt. 135",,,"Larkspur","CA","94939",3200.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0136","Residential","us",,,,,08/30/2016,08/30/2016,"900 Lincoln Village Circle","Apt. 136",,,"Larkspur","CA","94939",3125.00,772.000000,0,0,"l-lsa1",,1,"1","1","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0137","Residential","us",,,,,,06/29/2014,"900 Lincoln Village Circle","Apt. 137",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0138","Residential","us",,,,,,09/16/2015,"900 Lincoln Village Circle","Apt. 138",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"0900",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"900-0139","Model","us",,,,,04/11/2015,04/11/2015,"900 Lincoln Village Circle","Apt. 139",,,"Larkspur","CA","94939",3125.00,772.000000,-1,0,"l-lsa1",,1,"1","1","Yes",,,,,"0900",,,,,,,,,,,,,,,"In renovation"
"lark",,,"900-0140","Residential","us",,,,,,11/19/2015,"900 Lincoln Village Circle","Apt. 140",,,"Larkspur","CA","94939",3450.00,772.000000,1,0,"l-lsa1",,1,"1","1","Yes",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0141","Residential","us",,,,,,09/07/2015,"900 Lincoln Village Circle","Apt. 141",,,"Larkspur","CA","94939",3125.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0142","Residential","us",,,,,,01/13/2015,"900 Lincoln Village Circle","Apt. 142",,,"Larkspur","CA","94939",3150.00,772.000000,1,0,"l-lsa1",,1,"1","1","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0235","Residential","us",,,,,,12/11/2015,"900 Lincoln Village Circle","Apt. 235",,,"Larkspur","CA","94939",3800.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0236","Residential","us",,,,,07/28/2016,07/28/2016,"900 Lincoln Village Circle","Apt. 236",,,"Larkspur","CA","94939",4175.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0237","Residential","us",,,,,,12/17/2015,"900 Lincoln Village Circle","Apt. 237",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0238","Residential","us",,,,,,,"900 Lincoln Village Circle","Apt. 238",,,"Larkspur","CA","94939",3725.00,1096.000000,0,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0239","Model","us",,,,,05/31/2015,05/31/2015,"900 Lincoln Village Circle","Apt. 239",,,"Larkspur","CA","94939",4175.00,1096.000000,-1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0900",,,,,,,,,,,,,,,"In Renovation"
"lark",,,"900-0240","Residential","us",,,,,,07/13/2014,"900 Lincoln Village Circle","Apt. 240",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0241","Residential","us",,,,,,03/04/2016,"900 Lincoln Village Circle","Apt. 241",,,"Larkspur","CA","94939",3735.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0242","Residential","us",,,,,,09/30/2015,"900 Lincoln Village Circle","Apt. 242",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0243","Down","us",,,,,06/10/2016,06/10/2016,"900 Lincoln Village Circle","Apt. 243",,,"Larkspur","CA","94939",4175.00,1096.000000,0,0,"l-lsb2",,2,"2","2","Yes",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0244","Residential","us",,,,,,06/30/2016,"900 Lincoln Village Circle","Apt. 244",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0245","Residential","us",,,,,,09/10/2015,"900 Lincoln Village Circle","Apt. 245",,,"Larkspur","CA","94939",3725.00,1096.000000,1,0,"l-lsb2",,2,"2","2","No",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"900-0246","Residential","us",,,,,,04/24/2016,"900 Lincoln Village Circle","Apt. 246",,,"Larkspur","CA","94939",4200.00,1096.000000,1,0,"l-lsb2",,2,"2","2","Yes",,,,,"0900",,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"WAITSAND","Residential","us",,,,,10/23/2013,10/23/2013,"Serenity at Larkspur","700 Lincoln Village Circle",,,"Larkspur","CA","94939",422.00,708.000000,0,-1,"lark_lsa",,1,,,"No",,,,,,,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"WAITVOYA","Residential","us",,,,,10/23/2013,10/23/2013,"Serenity at Larkspur","700 Lincoln Village Circle",,,"Larkspur","CA","94939",400.00,772.000000,0,-1,"l-lsa1",,1,,,"No",,,,,,,,,,500.00,,,,,,,,,,"Unrenovated"
"lark",,,"WAITCLIP","Residential","us",,,,,10/23/2013,10/23/2013,"Serenity at Larkspur","700 Lincoln Village Circle",,,"Larkspur","CA","94939",404.00,896.000000,0,-1,"lark_lsb",,2,,,"No",,,,,,,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"WAITMARI","Residential","us",,,,,10/23/2013,10/23/2013,"Serenity at Larkspur","700 Lincoln Village Circle",,,"Larkspur","CA","94939",350.00,946.000000,0,-1,"l-lsb1",,2,,,"No",,,,,,,,,,,,,,,,,,,,"Unrenovated"
"lark",,,"WAITCASP","Residential","us",,,,,10/23/2013,10/23/2013,"Serenity at Larkspur","700 Lincoln Village Circle",,,"Larkspur","CA","94939",206.00,1096.000000,0,-1,"l-lsb2",,2,,,"No",,,,,,,,,,,,,,,,,,,,"Unrenovated"
